"Path","Tracked","WorktreeExists","SizeBytes","TopLevel","Extension","Classification","WorkflowRelation","RuntimeProtection","ReferenceAuditStatus","GitHistoryStatus","Notes"
"tmp/codex_localappdata/.dartServer/.analysis-driver/da/da3c907e42954a2eb9547d0255fccdb3.linked.digest","True","True","256","tmp",".digest","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/da/da3f8b8dc885d5bab58776c738dc20b9.unlinked2","True","True","3543","tmp",".unlinked2","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/da/da48bdc6efc504ef514c4127875bb600.unlinked2","True","True","2561","tmp",".unlinked2","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/da/da4dfff85d1f08c8f6277f36c0d265be.unlinked2","True","True","4294","tmp",".unlinked2","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/da/da6162eb9b5bd31cbd93732bea57f3cc.unlinked2","True","True","52514","tmp",".unlinked2","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/da/da6aa7b9fd7e14e6a7dd376eeabe60d9.unlinked2","True","True","1713","tmp",".unlinked2","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/da/da94df777f626f868d4d2a82ef9efb93.unlinked2","True","True","3465","tmp",".unlinked2","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/da/daac0bceadd165bd53142dd9f70ae296.linked","True","True","45755","tmp",".linked","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/da/daac0bceadd165bd53142dd9f70ae296.linked.digest","True","True","841","tmp",".digest","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/da/dabeed4aca9c7122ca80c8955cf713ab.linked","True","True","15035","tmp",".linked","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/da/dabeed4aca9c7122ca80c8955cf713ab.linked.digest","True","True","334","tmp",".digest","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/da/dad46bfc83051fc8f2ce2910605cea41.unlinked2","True","True","3148","tmp",".unlinked2","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/da/dadad057228b65feb151d75ee5bd9295.unlinked2","True","True","6359","tmp",".unlinked2","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/da/dadb9218d1001797e08eee5947ca0dd6.unlinked2","True","True","1038","tmp",".unlinked2","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/da/dadfba19cb1abf57646e368678439144.linked","True","True","1259","tmp",".linked","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/da/dadfba19cb1abf57646e368678439144.linked.digest","True","True","83","tmp",".digest","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/da/daf208976171cd3bc544e0c3d34da3d9.unlinked2","True","True","12090","tmp",".unlinked2","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/da/daf5272f41b4ed8505de6b145b0393ae.unlinked2","True","True","3407","tmp",".unlinked2","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/db/db1135eeca60814324da275c067e1c4c.unlinked2","True","True","4988","tmp",".unlinked2","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/db/db1d1243efb1cf0a88743555a0929f0b.unlinked2","True","True","8786","tmp",".unlinked2","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/db/db20e3872933a8807244e5f3533163ca.unlinked2","True","True","3925","tmp",".unlinked2","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/db/db21813f545669236ae498a3e78c0127.linked","True","True","2780","tmp",".linked","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/db/db21813f545669236ae498a3e78c0127.linked.digest","True","True","155","tmp",".digest","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/db/db369c81480f230653997bf84ef497f6.unlinked2","True","True","3733","tmp",".unlinked2","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/db/db3e60daa785c52f9644ab6a64d66228.linked","True","True","6793","tmp",".linked","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/db/db3e60daa785c52f9644ab6a64d66228.linked.digest","True","True","436","tmp",".digest","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/db/db5a84d65ac87e8b29ca690174bea9e5.unlinked2","True","True","9543","tmp",".unlinked2","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/db/db5b1dd77d24aa353d035a2cea6ab82d.unlinked2","True","True","4556","tmp",".unlinked2","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/db/db5c753ff5f8903116324bf3f2b03095.unlinked2","True","True","1797","tmp",".unlinked2","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/db/db6bb3cc5bc5a64dbae46463eb27a385.unlinked2","True","True","4369","tmp",".unlinked2","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/db/db77a1d9470d59be14f32c06ef0468f8.unlinked2","True","True","37360","tmp",".unlinked2","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/db/db863bc2f8cf7ce3af863a9094bfe582.unlinked2","True","True","746","tmp",".unlinked2","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/db/dba685c453fb84d913bca7712013ec4f.unlinked2","True","True","17853","tmp",".unlinked2","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
"tmp/codex_localappdata/.dartServer/.analysis-driver/db/dbf3bf063dd6434b69f7a64939323689.unlinked2","True","True","1414","tmp",".unlinked2","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
